State_Name,District_Name,Crop
Odisha,SAMBALPUR,Moong(Green Gram)
Odisha,SAMBALPUR,Rice
Odisha,SAMBALPUR,Rapeseed &Mustard
Odisha,SAMBALPUR,Castor seed
Odisha,SAMBALPUR,Dry chillies
Odisha,SAMBALPUR,Dry ginger
Odisha,SAMBALPUR,Jowar
Odisha,SAMBALPUR,Mesta
Odisha,SAMBALPUR,Niger seed
Odisha,SAMBALPUR,Sweet potato
Odisha,SAMBALPUR,Turmeric
Odisha,SAMBALPUR,Coriander
Odisha,SAMBALPUR,Garlic
Odisha,SAMBALPUR,Gram
Odisha,SAMBALPUR,Sunflower
Odisha,SAMBALPUR,Onion
Odisha,SAMBALPUR,Sannhamp
Odisha,SAMBALPUR,Other  Rabi pulses
Odisha,SAMBALPUR,Safflower
Odisha,SONEPUR,Arhar/Tur
Odisha,SONEPUR,Groundnut
Odisha,SONEPUR,Paddy
Odisha,SONEPUR,Ragi
Odisha,SONEPUR,Sesamum
Odisha,SONEPUR,Urad
Odisha,SONEPUR,Potato
Odisha,SONEPUR,Horse-gram
Odisha,SONEPUR,Sugarcane
Odisha,SONEPUR,Maize
Odisha,SONEPUR,Moong(Green Gram)
Odisha,SONEPUR,Rice
Odisha,SONEPUR,Wheat
Odisha,SONEPUR,Rapeseed &Mustard
Odisha,SONEPUR,Castor seed
Odisha,SONEPUR,Cotton(lint)
Odisha,SONEPUR,Dry chillies
Odisha,SONEPUR,Mesta
Odisha,SONEPUR,Small millets
Odisha,SONEPUR,Sweet potato
Odisha,SONEPUR,Coriander
Odisha,SONEPUR,Garlic
Odisha,SONEPUR,Gram
Odisha,SONEPUR,Sunflower
Odisha,SONEPUR,Onion
Odisha,SONEPUR,Sannhamp
Odisha,SONEPUR,Jowar
Odisha,SONEPUR,Other Kharif pulses
Odisha,SONEPUR,Other  Rabi pulses
Odisha,SONEPUR,Dry ginger
Odisha,SONEPUR,Safflower
Odisha,SONEPUR,Turmeric
Odisha,SUNDARGARH,Arhar/Tur
Odisha,SUNDARGARH,Groundnut
Odisha,SUNDARGARH,Jute
Odisha,SUNDARGARH,Maize
Odisha,SUNDARGARH,Paddy
Odisha,SUNDARGARH,Ragi
Odisha,SUNDARGARH,Sesamum
Odisha,SUNDARGARH,Urad
Odisha,SUNDARGARH,Wheat
Odisha,SUNDARGARH,Potato
Odisha,SUNDARGARH,Horse-gram
Odisha,SUNDARGARH,Sugarcane
Odisha,SUNDARGARH,Moong(Green Gram)
Odisha,SUNDARGARH,Rice
Odisha,SUNDARGARH,Rapeseed &Mustard
Odisha,SUNDARGARH,Bajra
Odisha,SUNDARGARH,Castor seed
Odisha,SUNDARGARH,Dry chillies
Odisha,SUNDARGARH,Dry ginger
Odisha,SUNDARGARH,Jowar
Odisha,SUNDARGARH,Mesta
Odisha,SUNDARGARH,Small millets
Odisha,SUNDARGARH,Sweet potato
Odisha,SUNDARGARH,Turmeric
Odisha,SUNDARGARH,Coriander
Odisha,SUNDARGARH,Garlic
Odisha,SUNDARGARH,Gram
Odisha,SUNDARGARH,Linseed
Odisha,SUNDARGARH,Masoor
Odisha,SUNDARGARH,Niger seed
Odisha,SUNDARGARH,Sunflower
Odisha,SUNDARGARH,Onion
Odisha,SUNDARGARH,Sannhamp
Odisha,SUNDARGARH,Other Kharif pulses
Odisha,SUNDARGARH,Other  Rabi pulses
Odisha,SUNDARGARH,Safflower
Puducherry,KARAIKAL,Dry chillies
Puducherry,KARAIKAL,Rice
Puducherry,KARAIKAL,Sesamum
Puducherry,KARAIKAL,Sugarcane
Puducherry,KARAIKAL,Groundnut
Puducherry,KARAIKAL,Cotton(lint)
Puducherry,KARAIKAL,Bajra
Puducherry,KARAIKAL,Dry ginger
Puducherry,KARAIKAL,Jowar
Puducherry,KARAIKAL,Moong(Green Gram)
Puducherry,KARAIKAL,Other  Rabi pulses
Puducherry,KARAIKAL,Rapeseed &Mustard
Puducherry,KARAIKAL,Urad
Puducherry,KARAIKAL,Banana
Puducherry,KARAIKAL,Cashewnut
Puducherry,KARAIKAL,Coconut 
Puducherry,KARAIKAL,Tapioca
Puducherry,KARAIKAL,Ragi
Puducherry,KARAIKAL,Brinjal
Puducherry,KARAIKAL,Mango
Puducherry,KARAIKAL,Sunflower
Puducherry,KARAIKAL,Paddy
Puducherry,MAHE,Arecanut
Puducherry,MAHE,Black pepper
Puducherry,MAHE,Tapioca
Puducherry,MAHE,Rice
Puducherry,MAHE,Moong(Green Gram)
Puducherry,MAHE,Rapeseed &Mustard
Puducherry,MAHE,Banana
Puducherry,MAHE,Cashewnut
Puducherry,MAHE,Coconut 
Puducherry,MAHE,Dry ginger
Puducherry,MAHE,Groundnut
Puducherry,MAHE,Urad
Puducherry,MAHE,Dry chillies
Puducherry,MAHE,Mango
Puducherry,PONDICHERRY,Bajra
Puducherry,PONDICHERRY,Dry chillies
Puducherry,PONDICHERRY,Onion
Puducherry,PONDICHERRY,Ragi
Puducherry,PONDICHERRY,Rice
Puducherry,PONDICHERRY,Sesamum
Puducherry,PONDICHERRY,Small millets
Puducherry,PONDICHERRY,Sugarcane
Puducherry,PONDICHERRY,Tapioca
Puducherry,PONDICHERRY,Groundnut
Puducherry,PONDICHERRY,Cotton(lint)
Puducherry,PONDICHERRY,Dry ginger
Puducherry,PONDICHERRY,Other  Rabi pulses
Puducherry,PONDICHERRY,Rapeseed &Mustard
Puducherry,PONDICHERRY,Urad
Puducherry,PONDICHERRY,Banana
Puducherry,PONDICHERRY,Cashewnut
Puducherry,PONDICHERRY,Coconut 
Puducherry,PONDICHERRY,Moong(Green Gram)
Puducherry,PONDICHERRY,Brinjal
Puducherry,PONDICHERRY,Mango
Puducherry,PONDICHERRY,Other Cereals & Millets
Puducherry,PONDICHERRY,Other Kharif pulses
Puducherry,PONDICHERRY,Jowar
Puducherry,PONDICHERRY,Sunflower
Puducherry,PONDICHERRY,Sweet potato
Puducherry,PONDICHERRY,Turmeric
Puducherry,PONDICHERRY,Paddy
Puducherry,YANAM,Coriander
Puducherry,YANAM,Rice
Puducherry,YANAM,Sesamum
Puducherry,YANAM,Dry ginger
Puducherry,YANAM,Ragi
Puducherry,YANAM,Moong(Green Gram)
Puducherry,YANAM,Other  Rabi pulses
Puducherry,YANAM,Urad
Puducherry,YANAM,Banana
Puducherry,YANAM,Coconut 
Puducherry,YANAM,Dry chillies
Puducherry,YANAM,Mango
Puducherry,YANAM,Onion
Puducherry,YANAM,Other Kharif pulses
Puducherry,YANAM,Paddy
Punjab,AMRITSAR,Arhar/Tur
Punjab,AMRITSAR,Bajra
Punjab,AMRITSAR,Maize
Punjab,AMRITSAR,Rice
Punjab,AMRITSAR,Sesamum
Punjab,AMRITSAR,Urad
Punjab,AMRITSAR,Gram
Punjab,AMRITSAR,Masoor
Punjab,AMRITSAR,Rapeseed &Mustard
Punjab,AMRITSAR,Wheat
Punjab,AMRITSAR,Cotton(lint)
Punjab,AMRITSAR,Moong(Green Gram)
Punjab,AMRITSAR,Sugarcane
Punjab,AMRITSAR,Peas & beans (Pulses)
Punjab,AMRITSAR,Other  Rabi pulses
Punjab,AMRITSAR,Sunflower
Punjab,AMRITSAR,Guar seed
Punjab,BARNALA,Arhar/Tur
Punjab,BARNALA,Cotton(lint)
Punjab,BARNALA,Moong(Green Gram)
Punjab,BARNALA,Rice
Punjab,BARNALA,Barley
Punjab,BARNALA,Gram
Punjab,BARNALA,Rapeseed &Mustard
Punjab,BARNALA,Wheat
Punjab,BARNALA,Guar seed
Punjab,BARNALA,Sugarcane
Punjab,BATHINDA,Bajra
Punjab,BATHINDA,Groundnut
Punjab,BATHINDA,Rice
Punjab,BATHINDA,Barley
Punjab,BATHINDA,Gram
Punjab,BATHINDA,Rapeseed &Mustard
Punjab,BATHINDA,Wheat
Punjab,BATHINDA,Cotton(lint)
Punjab,BATHINDA,Moong(Green Gram)
Punjab,BATHINDA,Arhar/Tur
Punjab,BATHINDA,Maize
Punjab,BATHINDA,Moth
Punjab,BATHINDA,Sesamum
Punjab,BATHINDA,Sugarcane
Punjab,BATHINDA,Guar seed
Punjab,FARIDKOT,Groundnut
Punjab,FARIDKOT,Rice
Punjab,FARIDKOT,Barley
Punjab,FARIDKOT,Gram
Punjab,FARIDKOT,Rapeseed &Mustard
Punjab,FARIDKOT,Wheat
Punjab,FARIDKOT,Cotton(lint)
Punjab,FARIDKOT,Moong(Green Gram)
Punjab,FARIDKOT,Sugarcane
Punjab,FARIDKOT,Arhar/Tur
Punjab,FARIDKOT,Sesamum
Punjab,FARIDKOT,Guar seed
Punjab,FARIDKOT,Bajra
Punjab,FATEHGARH SAHIB,Arhar/Tur
Punjab,FATEHGARH SAHIB,Maize
Punjab,FATEHGARH SAHIB,Rice
Punjab,FATEHGARH SAHIB,Barley
Punjab,FATEHGARH SAHIB,Masoor
Punjab,FATEHGARH SAHIB,Rapeseed &Mustard
Punjab,FATEHGARH SAHIB,Wheat
Punjab,FATEHGARH SAHIB,Sugarcane
Punjab,FATEHGARH SAHIB,Gram
Punjab,FATEHGARH SAHIB,Other  Rabi pulses
Punjab,FATEHGARH SAHIB,Bajra
Punjab,FATEHGARH SAHIB,Sunflower
Punjab,FATEHGARH SAHIB,Guar seed
Punjab,FAZILKA,Sugarcane
Punjab,FAZILKA,Bajra
Punjab,FAZILKA,Cotton(lint)
Punjab,FAZILKA,Guar seed
Punjab,FAZILKA,Rice
Punjab,FAZILKA,Barley
Punjab,FAZILKA,Gram
Punjab,FAZILKA,Rapeseed &Mustard
Punjab,FAZILKA,Wheat
Punjab,FAZILKA,Moong(Green Gram)
Punjab,FIROZEPUR,Arhar/Tur
Punjab,FIROZEPUR,Rice
Punjab,FIROZEPUR,Sesamum
Punjab,FIROZEPUR,Barley
Punjab,FIROZEPUR,Gram
Punjab,FIROZEPUR,Rapeseed &Mustard
Punjab,FIROZEPUR,Wheat
Punjab,FIROZEPUR,Cotton(lint)
Punjab,FIROZEPUR,Moong(Green Gram)
Punjab,FIROZEPUR,Sugarcane
Punjab,FIROZEPUR,Groundnut
Punjab,FIROZEPUR,Other  Rabi pulses
Punjab,FIROZEPUR,Moth
Punjab,FIROZEPUR,Guar seed
Punjab,FIROZEPUR,Peas & beans (Pulses)
Punjab,FIROZEPUR,Jowar
Punjab,FIROZEPUR,Bajra
Punjab,FIROZEPUR,Masoor
Punjab,GURDASPUR,Arhar/Tur
Punjab,GURDASPUR,Maize
Punjab,GURDASPUR,Rice
Punjab,GURDASPUR,Sesamum
Punjab,GURDASPUR,Urad
Punjab,GURDASPUR,Gram
Punjab,GURDASPUR,Masoor
Punjab,GURDASPUR,Rapeseed &Mustard
Punjab,GURDASPUR,Wheat
Punjab,GURDASPUR,Sugarcane
Punjab,GURDASPUR,Linseed
Punjab,GURDASPUR,Peas & beans (Pulses)
Punjab,GURDASPUR,Other  Rabi pulses
Punjab,GURDASPUR,Moth
Punjab,GURDASPUR,Bajra
Punjab,GURDASPUR,Moong(Green Gram)
Punjab,HOSHIARPUR,Arhar/Tur
Punjab,HOSHIARPUR,Bajra
Punjab,HOSHIARPUR,Groundnut
Punjab,HOSHIARPUR,Maize
Punjab,HOSHIARPUR,Rice
Punjab,HOSHIARPUR,Sesamum
Punjab,HOSHIARPUR,Urad
Punjab,HOSHIARPUR,Gram
Punjab,HOSHIARPUR,Masoor
Punjab,HOSHIARPUR,Rapeseed &Mustard
Punjab,HOSHIARPUR,Wheat
Punjab,HOSHIARPUR,Sugarcane
Punjab,HOSHIARPUR,Peas & beans (Pulses)
Punjab,HOSHIARPUR,Linseed
Punjab,HOSHIARPUR,Other  Rabi pulses
Punjab,HOSHIARPUR,Moong(Green Gram)
Punjab,HOSHIARPUR,Sunflower
Punjab,JALANDHAR,Arhar/Tur
Punjab,JALANDHAR,Maize
Punjab,JALANDHAR,Rice
Punjab,JALANDHAR,Sesamum
Punjab,JALANDHAR,Urad
Punjab,JALANDHAR,Masoor
Punjab,JALANDHAR,Rapeseed &Mustard
Punjab,JALANDHAR,Wheat
Punjab,JALANDHAR,Moong(Green Gram)
Punjab,JALANDHAR,Sugarcane
Punjab,JALANDHAR,Cotton(lint)
Punjab,JALANDHAR,Linseed
Punjab,JALANDHAR,Peas & beans (Pulses)
Punjab,JALANDHAR,Gram
Punjab,JALANDHAR,Other  Rabi pulses
Punjab,JALANDHAR,Sunflower
Punjab,JALANDHAR,Groundnut
Punjab,KAPURTHALA,Arhar/Tur
Punjab,KAPURTHALA,Maize
Punjab,KAPURTHALA,Rice
Punjab,KAPURTHALA,Sesamum
Punjab,KAPURTHALA,Rapeseed &Mustard
Punjab,KAPURTHALA,Wheat
Punjab,KAPURTHALA,Moong(Green Gram)
Punjab,KAPURTHALA,Sugarcane
Punjab,KAPURTHALA,Barley
Punjab,KAPURTHALA,Peas & beans (Pulses)
Punjab,KAPURTHALA,Gram
Punjab,KAPURTHALA,Masoor
Punjab,KAPURTHALA,Other  Rabi pulses
Punjab,KAPURTHALA,Sunflower
Punjab,KAPURTHALA,Bajra
Punjab,LUDHIANA,Arhar/Tur
Punjab,LUDHIANA,Groundnut
Punjab,LUDHIANA,Maize
Punjab,LUDHIANA,Rice
Punjab,LUDHIANA,Sesamum
Punjab,LUDHIANA,Barley
Punjab,LUDHIANA,Gram
Punjab,LUDHIANA,Rapeseed &Mustard
Punjab,LUDHIANA,Wheat
Punjab,LUDHIANA,Cotton(lint)
Punjab,LUDHIANA,Moong(Green Gram)
Punjab,LUDHIANA,Sugarcane
Punjab,LUDHIANA,Peas & beans (Pulses)
Punjab,LUDHIANA,Other  Rabi pulses
Punjab,LUDHIANA,Sunflower
Punjab,LUDHIANA,Moth
Punjab,LUDHIANA,Guar seed
Punjab,LUDHIANA,Bajra
Punjab,MANSA,Bajra
Punjab,MANSA,Groundnut
Punjab,MANSA,Rice
Punjab,MANSA,Barley
Punjab,MANSA,Gram
Punjab,MANSA,Rapeseed &Mustard
Punjab,MANSA,Wheat
Punjab,MANSA,Cotton(lint)
Punjab,MANSA,Moong(Green Gram)
Punjab,MANSA,Sugarcane
Punjab,MANSA,Sesamum
Punjab,MANSA,Maize
Punjab,MANSA,Guar seed
Punjab,MANSA,Masoor
Punjab,MOGA,Arhar/Tur
Punjab,MOGA,Rice
Punjab,MOGA,Barley
Punjab,MOGA,Gram
Punjab,MOGA,Rapeseed &Mustard
Punjab,MOGA,Wheat
Punjab,MOGA,Cotton(lint)
Punjab,MOGA,Moong(Green Gram)
Punjab,MOGA,Sugarcane
Punjab,MOGA,Bajra
Punjab,MOGA,Sesamum
Punjab,MOGA,Maize
Punjab,MOGA,Guar seed
Punjab,MUKTSAR,Rice
Punjab,MUKTSAR,Sesamum
Punjab,MUKTSAR,Barley
Punjab,MUKTSAR,Gram
Punjab,MUKTSAR,Rapeseed &Mustard
Punjab,MUKTSAR,Wheat
Punjab,MUKTSAR,Cotton(lint)
Punjab,MUKTSAR,Moong(Green Gram)
Punjab,MUKTSAR,Sugarcane
Punjab,MUKTSAR,Peas & beans (Pulses)
Punjab,MUKTSAR,Maize
Punjab,MUKTSAR,Arhar/Tur
Punjab,MUKTSAR,Other  Rabi pulses
Punjab,MUKTSAR,Bajra
Punjab,MUKTSAR,Groundnut
Punjab,MUKTSAR,Moth
Punjab,MUKTSAR,Guar seed
Punjab,NAWANSHAHR,Arhar/Tur
Punjab,NAWANSHAHR,Maize
Punjab,NAWANSHAHR,Rice
Punjab,NAWANSHAHR,Sesamum
Punjab,NAWANSHAHR,Masoor
Punjab,NAWANSHAHR,Rapeseed &Mustard
Punjab,NAWANSHAHR,Wheat
Punjab,NAWANSHAHR,Sugarcane
Punjab,NAWANSHAHR,Barley
Punjab,NAWANSHAHR,Linseed
Punjab,NAWANSHAHR,Peas & beans (Pulses)
Punjab,NAWANSHAHR,Urad
Punjab,NAWANSHAHR,Sunflower
Punjab,NAWANSHAHR,Moong(Green Gram)
Punjab,NAWANSHAHR,Gram
Punjab,NAWANSHAHR,Guar seed
Punjab,PATHANKOT,Sugarcane
Punjab,PATHANKOT,Maize
Punjab,PATHANKOT,Rice
Punjab,PATHANKOT,Sesamum
Punjab,PATHANKOT,Urad
Punjab,PATHANKOT,Barley
Punjab,PATHANKOT,Gram
Punjab,PATHANKOT,Masoor
Punjab,PATHANKOT,Rapeseed &Mustard
Punjab,PATHANKOT,Wheat
Punjab,PATIALA,Arhar/Tur
Punjab,PATIALA,Maize
Punjab,PATIALA,Rice
Punjab,PATIALA,Urad
Punjab,PATIALA,Barley
Punjab,PATIALA,Gram
Punjab,PATIALA,Masoor
Punjab,PATIALA,Rapeseed &Mustard
Punjab,PATIALA,Wheat
Punjab,PATIALA,Cotton(lint)
Punjab,PATIALA,Moong(Green Gram)
Punjab,PATIALA,Sugarcane
Punjab,PATIALA,Peas & beans (Pulses)
Punjab,PATIALA,Other  Rabi pulses
Punjab,PATIALA,Sunflower
Punjab,PATIALA,Guar seed
Punjab,RUPNAGAR,Arhar/Tur
Punjab,RUPNAGAR,Maize
Punjab,RUPNAGAR,Rice
Punjab,RUPNAGAR,Sesamum
Punjab,RUPNAGAR,Urad
Punjab,RUPNAGAR,Barley
Punjab,RUPNAGAR,Gram
Punjab,RUPNAGAR,Masoor
Punjab,RUPNAGAR,Rapeseed &Mustard
Punjab,RUPNAGAR,Wheat
Punjab,RUPNAGAR,Sugarcane
Punjab,RUPNAGAR,Peas & beans (Pulses)
Punjab,RUPNAGAR,Linseed
Punjab,RUPNAGAR,Bajra
Punjab,RUPNAGAR,Groundnut
Punjab,RUPNAGAR,Sunflower
Punjab,RUPNAGAR,Moong(Green Gram)
Punjab,RUPNAGAR,Guar seed
Punjab,S.A.S NAGAR,Arhar/Tur
Punjab,S.A.S NAGAR,Bajra
Punjab,S.A.S NAGAR,Maize
Punjab,S.A.S NAGAR,Rice
Punjab,S.A.S NAGAR,Sesamum
Punjab,S.A.S NAGAR,Urad
Punjab,S.A.S NAGAR,Gram
Punjab,S.A.S NAGAR,Masoor
Punjab,S.A.S NAGAR,Wheat
Punjab,S.A.S NAGAR,Sugarcane
Punjab,S.A.S NAGAR,Rapeseed &Mustard
Punjab,S.A.S NAGAR,Sunflower
Punjab,SANGRUR,Arhar/Tur
Punjab,SANGRUR,Bajra
Punjab,SANGRUR,Groundnut
Punjab,SANGRUR,Maize
Punjab,SANGRUR,Rice
Punjab,SANGRUR,Barley
Punjab,SANGRUR,Gram
Punjab,SANGRUR,Rapeseed &Mustard
Punjab,SANGRUR,Wheat
Punjab,SANGRUR,Cotton(lint)
Punjab,SANGRUR,Moong(Green Gram)
Punjab,SANGRUR,Sugarcane
Punjab,SANGRUR,Peas & beans (Pulses)
Punjab,SANGRUR,Moth
Punjab,SANGRUR,Other  Rabi pulses
Punjab,SANGRUR,Sesamum
Punjab,SANGRUR,Guar seed
Punjab,SANGRUR,Masoor
Punjab,SANGRUR,Sunflower
Punjab,TARN TARAN,Arhar/Tur
Punjab,TARN TARAN,Bajra
Punjab,TARN TARAN,Cotton(lint)
Punjab,TARN TARAN,Maize
Punjab,TARN TARAN,Moong(Green Gram)
Punjab,TARN TARAN,Rice
Punjab,TARN TARAN,Sesamum
Punjab,TARN TARAN,Urad
Punjab,TARN TARAN,Masoor
Punjab,TARN TARAN,Peas & beans (Pulses)
Punjab,TARN TARAN,Rapeseed &Mustard
Punjab,TARN TARAN,Wheat
Punjab,TARN TARAN,Sugarcane
Punjab,TARN TARAN,Gram
Punjab,TARN TARAN,Sunflower
Rajasthan,AJMER,Bajra
Rajasthan,AJMER,Cotton(lint)
Rajasthan,AJMER,Groundnut
Rajasthan,AJMER,Jowar
Rajasthan,AJMER,Maize
Rajasthan,AJMER,Onion
Rajasthan,AJMER,Rice
Rajasthan,AJMER,Sesamum
Rajasthan,AJMER,Sugarcane
Rajasthan,AJMER,Barley
Rajasthan,AJMER,Gram
Rajasthan,AJMER,Linseed
Rajasthan,AJMER,Rapeseed &Mustard
Rajasthan,AJMER,Wheat
Rajasthan,AJMER,Arhar/Tur
Rajasthan,AJMER,Castor seed
Rajasthan,AJMER,Moong(Green Gram)
Rajasthan,AJMER,Moth
Rajasthan,AJMER,Other Kharif pulses
Rajasthan,AJMER,Sannhamp
Rajasthan,AJMER,Soyabean
Rajasthan,AJMER,Urad
Rajasthan,AJMER,Masoor
Rajasthan,AJMER,Other  Rabi pulses
Rajasthan,AJMER,Peas & beans (Pulses)
Rajasthan,AJMER,Coriander
Rajasthan,AJMER,Dry chillies
Rajasthan,AJMER,Garlic
Rajasthan,AJMER,Potato
Rajasthan,AJMER,Sweet potato
Rajasthan,AJMER,Guar seed
Rajasthan,AJMER,Tapioca
Rajasthan,AJMER,Small millets
Rajasthan,AJMER,Sunflower
Rajasthan,AJMER,Citrus Fruit
Rajasthan,AJMER,Mango
Rajasthan,AJMER,Other Fresh Fruits
Rajasthan,AJMER,Other Vegetables
Rajasthan,AJMER,Pome Fruit
Rajasthan,AJMER,other oilseeds
Rajasthan,ALWAR,Arhar/Tur
Rajasthan,ALWAR,Bajra
Rajasthan,ALWAR,Cotton(lint)
Rajasthan,ALWAR,Groundnut
Rajasthan,ALWAR,Jowar
Rajasthan,ALWAR,Maize
Rajasthan,ALWAR,Onion
Rajasthan,ALWAR,Rice
Rajasthan,ALWAR,Sesamum
Rajasthan,ALWAR,Sugarcane
Rajasthan,ALWAR,Barley
Rajasthan,ALWAR,Gram
Rajasthan,ALWAR,Rapeseed &Mustard
Rajasthan,ALWAR,Wheat
Rajasthan,ALWAR,Potato
Rajasthan,ALWAR,Moong(Green Gram)
Rajasthan,ALWAR,Moth
Rajasthan,ALWAR,Other Kharif pulses
Rajasthan,ALWAR,Sannhamp
Rajasthan,ALWAR,Soyabean
Rajasthan,ALWAR,Urad
Rajasthan,ALWAR,Linseed
Rajasthan,ALWAR,Masoor
Rajasthan,ALWAR,Other  Rabi pulses
Rajasthan,ALWAR,Peas & beans (Pulses)
Rajasthan,ALWAR,Tobacco
Rajasthan,ALWAR,Coriander
Rajasthan,ALWAR,Dry chillies
Rajasthan,ALWAR,Garlic
Rajasthan,ALWAR,Sweet potato
Rajasthan,ALWAR,Small millets
Rajasthan,ALWAR,Sunflower
Rajasthan,ALWAR,Banana
Rajasthan,ALWAR,Guar seed
Rajasthan,ALWAR,Tapioca
Rajasthan,ALWAR,Castor seed
Rajasthan,ALWAR,Citrus Fruit
Rajasthan,ALWAR,Mango
Rajasthan,ALWAR,Other Fresh Fruits
Rajasthan,ALWAR,Other Vegetables
Rajasthan,ALWAR,Papaya
Rajasthan,ALWAR,Pome Fruit
Rajasthan,ALWAR,Water Melon
Rajasthan,ALWAR,Dry ginger
Rajasthan,ALWAR,Oilseeds total
Rajasthan,ALWAR,other fibres
Rajasthan,ALWAR,other oilseeds
Rajasthan,BANSWARA,Arhar/Tur
Rajasthan,BANSWARA,Cotton(lint)
Rajasthan,BANSWARA,Groundnut
Rajasthan,BANSWARA,Jowar
Rajasthan,BANSWARA,Maize
Rajasthan,BANSWARA,Onion
Rajasthan,BANSWARA,Rice
Rajasthan,BANSWARA,Soyabean
Rajasthan,BANSWARA,Sugarcane
Rajasthan,BANSWARA,Barley
Rajasthan,BANSWARA,Gram
Rajasthan,BANSWARA,Rapeseed &Mustard
Rajasthan,BANSWARA,Wheat
Rajasthan,BANSWARA,Bajra
Rajasthan,BANSWARA,Castor seed
Rajasthan,BANSWARA,Moong(Green Gram)
Rajasthan,BANSWARA,Moth
Rajasthan,BANSWARA,Other Kharif pulses
Rajasthan,BANSWARA,Sannhamp
Rajasthan,BANSWARA,Sesamum
Rajasthan,BANSWARA,Urad
Rajasthan,BANSWARA,Linseed
Rajasthan,BANSWARA,Masoor
Rajasthan,BANSWARA,Other  Rabi pulses
Rajasthan,BANSWARA,Peas & beans (Pulses)
Rajasthan,BANSWARA,Sunflower
Rajasthan,BANSWARA,Dry chillies
Rajasthan,BANSWARA,Garlic
Rajasthan,BANSWARA,Sweet potato
Rajasthan,BANSWARA,Small millets
Rajasthan,BANSWARA,Banana
Rajasthan,BANSWARA,Coriander
Rajasthan,BANSWARA,Guar seed
Rajasthan,BANSWARA,Potato
Rajasthan,BANSWARA,Dry ginger
Rajasthan,BANSWARA,Grapes
Rajasthan,BANSWARA,Other Fresh Fruits
Rajasthan,BANSWARA,Other Vegetables
Rajasthan,BANSWARA,Papaya
Rajasthan,BANSWARA,other fibres
Rajasthan,BANSWARA,other oilseeds
Rajasthan,BANSWARA,Tobacco
Rajasthan,BARAN,Arhar/Tur
Rajasthan,BARAN,Bajra
Rajasthan,BARAN,Groundnut
Rajasthan,BARAN,Jowar
Rajasthan,BARAN,Maize
Rajasthan,BARAN,Rice
Rajasthan,BARAN,Sesamum
Rajasthan,BARAN,Soyabean
Rajasthan,BARAN,Sugarcane
Rajasthan,BARAN,Barley
Rajasthan,BARAN,Gram
Rajasthan,BARAN,Linseed
Rajasthan,BARAN,Rapeseed &Mustard
Rajasthan,BARAN,Wheat
Rajasthan,BARAN,Potato
Rajasthan,BARAN,Castor seed
Rajasthan,BARAN,Moong(Green Gram)
Rajasthan,BARAN,Other Kharif pulses
Rajasthan,BARAN,Sannhamp
Rajasthan,BARAN,Urad
Rajasthan,BARAN,Masoor
Rajasthan,BARAN,Other  Rabi pulses
Rajasthan,BARAN,Peas & beans (Pulses)
Rajasthan,BARAN,Sunflower
Rajasthan,BARAN,Tobacco
Rajasthan,BARAN,Coriander
Rajasthan,BARAN,Dry chillies
Rajasthan,BARAN,Garlic
Rajasthan,BARAN,Onion
Rajasthan,BARAN,Sweet potato
Rajasthan,BARAN,Small millets
Rajasthan,BARAN,Tapioca
Rajasthan,BARAN,Dry ginger
Rajasthan,BARAN,Banana
Rajasthan,BARAN,Citrus Fruit
Rajasthan,BARAN,Mango
Rajasthan,BARAN,Other Fresh Fruits
Rajasthan,BARAN,Other Vegetables
Rajasthan,BARAN,Papaya
Rajasthan,BARAN,Pome Fruit
Rajasthan,BARAN,Guar seed
Rajasthan,BARAN,other oilseeds
Rajasthan,BARAN,Water Melon
Rajasthan,BARAN,Moth
Rajasthan,BARAN,Turmeric
Rajasthan,BARAN,Cotton(lint)
Rajasthan,BARMER,Bajra
Rajasthan,BARMER,Castor seed
Rajasthan,BARMER,Jowar
Rajasthan,BARMER,Onion
Rajasthan,BARMER,Sesamum
Rajasthan,BARMER,Gram
Rajasthan,BARMER,Rapeseed &Mustard
Rajasthan,BARMER,Wheat
Rajasthan,BARMER,Cotton(lint)
Rajasthan,BARMER,Maize
Rajasthan,BARMER,Moong(Green Gram)
Rajasthan,BARMER,Moth
Rajasthan,BARMER,Other Kharif pulses
Rajasthan,BARMER,Barley
Rajasthan,BARMER,Linseed
Rajasthan,BARMER,Coriander
Rajasthan,BARMER,Dry chillies
Rajasthan,BARMER,Sweet potato
Rajasthan,BARMER,Peas & beans (Pulses)
Rajasthan,BARMER,Guar seed
Rajasthan,BARMER,Arhar/Tur
Rajasthan,BARMER,Small millets
Rajasthan,BARMER,Urad
Rajasthan,BARMER,Groundnut
Rajasthan,BARMER,Potato
Rajasthan,BARMER,Garlic
Rajasthan,BARMER,Other Fresh Fruits
Rajasthan,BARMER,Other Vegetables
Rajasthan,BARMER,Sunflower
Rajasthan,BARMER,Citrus Fruit
Rajasthan,BARMER,other oilseeds
Rajasthan,BHARATPUR,Arhar/Tur
Rajasthan,BHARATPUR,Bajra
Rajasthan,BHARATPUR,Cotton(lint)
Rajasthan,BHARATPUR,Groundnut
Rajasthan,BHARATPUR,Jowar
Rajasthan,BHARATPUR,Maize
Rajasthan,BHARATPUR,Onion
Rajasthan,BHARATPUR,Rice
Rajasthan,BHARATPUR,Sesamum
Rajasthan,BHARATPUR,Sugarcane
Rajasthan,BHARATPUR,Barley
